r_points,r_text,place,,,,
40,"We stayed here in order not to have to drive in the narrow streets of the old city. The offer of free shuttle service to and from the old city is great. The surprise was how large the room was, along with a large bathroom. It is furnished simply and breakfast was also good. We had a nice view from the large windows in our room. There was also a balcony, but it was too windy to sit there. The staff was very pleasant and helpful. We would stay here again.",Asty Hotel,Review 113 Similarity,0.455091027,Review 72 Similarity,0.047836487
40,"We were 'upgraded' to the Zebra room -- truly an experience as it's decorated completely in a zebra motif. Beyond that, the hotel was clean, the staff was very helpful. The location is good, you can walk into the old city (if it's not 106 degrees when you get there like it was when we were there). The staff even let us keep our bags in our room on our check out day to keep them safe and out of the heat since they didn't need the room until later in the day. There is a great little market across the street as well. Definitely worth staying at.",Asty Hotel,Review 346 Similarity,0.302702757,Review 230 Similarity,0.045883147
40,"The Atsy is a little different, a touch dated but well maintained and very well run. The reviews about the great staff are spot on, they were super helpful. The room is a touch on the smaller, sort of Euro sized, but ample. The room I was in didn't really have a desk so for biz travelers, this could be a bit of a difficulty. The wifi was pretty good and since my cell phone didn't work in Cyprus, I pushed that a little. The room was sort of artsy with tiled pieces throughout and colorful tile in the bathroom. The Atsy taxi service doesn't go everywhere but since I was working at the University, they took me two days which was nice. I didn't use the bikes but that is a nice touch also. Breakfast was good and custom made eggs every morning. The price was very reasonable.Next time I'm in Nicosia, there is now doubt where I'm staying,",Asty Hotel,Review 6 Similarity,0.194461117,Review 278 Similarity,0.044151079
50,"It is located in a residential area- safe and clean. There is a huge bakery and a very nice small local restaurant nearby- worth to try!. It is a bit far from the centre but you won't feel any hiccups to get into the city after the generous breakfast- the company's car or the owner himself is happy - I mean happy- to give you a lift. You feel you are at home - you make a coffee or a tea whenever, you open the fridge in the dining room where juices, yoghurts fresh fruits and some sweets are waiting x you. You can have it in their big lounge area or on the balcony just in front. The staff is wonderfully nice and caring. There is an open area on the 4th floor with spectacular views of the city- it gives space to play mini golf but I also have seen some sun beds around. You will get a wow about cyprian hospitality and people",Asty Hotel,Review 320 Similarity,0.471621109,Review 53 Similarity,0
40,I stayed over there many times and i strongly recommend for visit. Convenient and very clean near the city centre but avoiding the noise from the city and also one of the cheapest in its category. Excellent facilities free wifi ideal for business people,Asty Hotel,Review 405 Similarity,0.465378921,Review 60 Similarity,0
10,this was not what we expected - not at all what we had hoped would be 3 day vacation -would rate the property a 3 (fair) the service a 1 (hostile) the area 1 (bad) the cleanliness 4 (good) and the value 2 (poor),Asty Hotel,Review 369 Similarity,0.34299717,Review 195 Similarity,0
40,"Just 5 min to us embassy, have free taxi and free cycle. the break fast was usual (English break fast, and fresh food), the good point Is a Iranian reception she is so kind, her nam is Parirokh Ataee.just I can't work wit Tv & Save box.",Asty Hotel,Review 350 Similarity,0.285830975,Review 236 Similarity,0
50,"Excellent value for money. Large and clean room, friendly people (family run), shuttle service on demand to center (not from center), free juices, fruits and biscuits 24/7, a lot of choices (buffet) at breakfast, you can choose almost everything from chips to home made jam in any quantity you wish.By bus, 10 minutes from center, walking (I am a fast walker!) 25 to 35 minutes depending from where you start.",Asty Hotel,Review 376 Similarity,0.261968416,Review 248 Similarity,0
50,Second time around and it was as good if not better than the last time. We were treated to a wonderful Christmas feast on Christmas day. The friendly staff really make you feel at home. They go above their duties and with a smile. I believe it is excellent value for money. I will be back😁,Asty Hotel,Review 137 Similarity,0.258543845,Review 250 Similarity,0
50,Can't express how amazing the service was. It's really great when visiting a country for the first time that the first few people you meet are beyond welcoming and caring. The breakfast was to die for and I love that they had a shuttle service. Which even took me to my first day of uni!,Asty Hotel,Review 110 Similarity,0.216930458,Review 268 Similarity,0
50,"We've stayed here for one weekend. Everything was perfect, all hosts were very hospitable. The room was in a good condition!They can took you everywhere you want by car in the South Nicosia for free. This was super helpful!",Asty Hotel,Review 64 Similarity,0.210042013,Review 271 Similarity,0
40,"Room was very comfortable, with a nice little balcony. The service was excellent, and only one clerk had trouble understanding english, but in the end I managed to get my message across fine. Free water/tea/wifi. Room was clean and bed was comfortable. Big tv with lots of channels for the time you wanted to relax. Had its own fridge where you could put your drinks and food but for some reason one of the plugs was converted to EU standard so you could either have the TV on, or the fridge on which was a bit weird, but wasn't much of a problem as I had a 2-way travel plug-converter with me.",Asty Hotel,Review 385 Similarity,0.207972583,Review 273 Similarity,0
50,"The overall experience was great. I would definitely come back again. Highly recommended for people who are visiting the city for the first time as the guidance given was excellent. Very clean, spacious room, amazing breakfast and convenient location, as it is located in the heart of the city.Once again, wise choice if travelling for a few days to the capital of Cyprus.",Asty Hotel,Review 151 Similarity,0.198029509,Review 277 Similarity,0
50,"Excellent Hospitality. Refreshments all day. Exceptionally friendly staff - really felt like home. Keep it up and well done. Thank you so much, you are great !! miss you all x",Asty Hotel,Review 351 Similarity,0.194461117,Review 281 Similarity,0
